date,region,categorie,transactions,ca,marge_pct
2025-04-12,Est,Électronique,51,3811.39,0.2468
2025-04-12,Est,Vêtements,41,2234.16,0.4709
2025-04-12,Est,Alimentation,38,1932.81,0.1712
2025-04-12,Est,Maison,33,2110.95,0.3205
2025-04-12,Est,Sport,33,1843.27,0.3783
2025-04-12,Ouest,Électronique,54,3618.32,0.1972
2025-04-12,Ouest,Vêtements,30,2265.83,0.454
2025-04-12,Ouest,Alimentation,25,1698.25,0.1822
2025-04-12,Ouest,Maison,30,2290.04,0.3534
2025-04-12,Ouest,Sport,20,1587.46,0.3729
2025-04-12,Île-de-France,Électronique,150,7166.04,0.2267
2025-04-12,Île-de-France,Vêtements,108,5674.51,0.4692
2025-04-12,Île-de-France,Alimentation,68,3790.01,0.1986
2025-04-12,Île-de-France,Maison,62,4814.03,0.3095
2025-04-12,Île-de-France,Sport,38,3115.17,0.3797
2025-04-13,Nord,Électronique,67,3568.85,0.2361
2025-04-13,Nord,Vêtements,58,2735.24,0.4708
2025-04-13,Nord,Alimentation,35,2107.64,0.1957
2025-04-13,Nord,Maison,45,2696.48,0.3744
2025-04-13,Nord,Sport,27,1915.07,0.3574
2025-04-13,Sud,Électronique,64,4601.76,0.2429
2025-04-13,Sud,Vêtements,44,3592.7,0.421
2025-04-13,Sud,Alimentation,37,2746.47,0.2027
2025-04-13,Sud,Maison,65,3351.19,0.3722
2025-04-13,Sud,Sport,31,1961.29,0.3743
2025-04-13,Est,Électronique,63,2917.93,0.2285
2025-04-13,Est,Vêtements,31,1956.34,0.4311
2025-04-13,Est,Alimentation,31,1826.22,0.1876
2025-04-13,Est,Maison,29,2094.22,0.3269
2025-04-13,Est,Sport,30,1387.96,0.3783
2025-04-13,Ouest,Électronique,42,3276.78,0.1861
2025-04-13,Ouest,Vêtements,30,2348.36,0.4719
2025-04-13,Ouest,Alimentation,33,1987.84,0.1849
2025-04-13,Ouest,Maison,31,2418.29,0.349
2025-04-13,Ouest,Sport,27,1803.38,0.3344
2025-04-13,Île-de-France,Électronique,106,7129.79,0.2145
2025-04-13,Île-de-France,Vêtements,97,5109.35,0.4335
2025-04-13,Île-de-France,Alimentation,65,4435.58,0.1878
2025-04-13,Île-de-France,Maison,81,4395.78,0.3232
2025-04-13,Île-de-France,Sport,52,3411.34,0.3626
2025-04-14,Nord,Électronique,86,5687.57,0.1949
2025-04-14,Nord,Vêtements,58,3740.07,0.4401
2025-04-14,Nord,Alimentation,36,2816.92,0.1743
2025-04-14,Nord,Maison,56,3255.82,0.3879
2025-04-14,Nord,Sport,36,2954.46,0.3675
2025-04-14,Sud,Électronique,113,5317.81,0.2286
2025-04-14,Sud,Vêtements,88,4571.16,0.429
2025-04-14,Sud,Alimentation,70,4057.09,0.1765
2025-04-14,Sud,Maison,67,4231.24,0.3857
2025-04-14,Sud,Sport,53,3155.85,0.3927
2025-04-14,Est,Électronique,57,4410.3,0.236
2025-04-14,Est,Vêtements,45,2689.25,0.4803
2025-04-14,Est,Alimentation,28,2232.61,0.1873
2025-04-14,Est,Maison,46,3006.35,0.3218
2025-04-14,Est,Sport,34,2387.9,0.3828
2025-04-14,Ouest,Électronique,56,4409.75,0.2177
2025-04-14,Ouest,Vêtements,35,2915.0,0.4305
2025-04-14,Ouest,Alimentation,46,2455.68,0.171
2025-04-14,Ouest,Maison,49,3007.33,0.3565
2025-04-14,Ouest,Sport,42,2284.3,0.359
2025-04-14,Île-de-France,Électronique,110,8341.62,0.2153
2025-04-14,Île-de-France,Vêtements,121,6687.22,0.4361
2025-04-14,Île-de-France,Alimentation,80,5777.6,0.189
2025-04-14,Île-de-France,Maison,90,6254.05,0.3219
2025-04-14,Île-de-France,Sport,70,4418.44,0.3811
2025-04-15,Nord,Électronique,94,5234.33,0.2114
2025-04-15,Nord,Vêtements,38,3094.18,0.4184
2025-04-15,Nord,Alimentation,46,2900.04,0.1653
2025-04-15,Nord,Maison,69,3466.97,0.3366
2025-04-15,Nord,Sport,37,2448.43,0.3656
2025-04-15,Sud,Électronique,109,6507.04,0.2031
2025-04-15,Sud,Vêtements,57,4452.85,0.4612
2025-04-15,Sud,Alimentation,58,3418.75,0.1682
2025-04-15,Sud,Maison,87,3964.79,0.3614
2025-04-15,Sud,Sport,52,3013.36,0.3487
2025-04-15,Est,Électronique,78,4818.95,0.2296
2025-04-15,Est,Vêtements,56,2822.26,0.4602
2025-04-15,Est,Alimentation,37,2312.08,0.1993
2025-04-15,Est,Maison,59,2677.56,0.3623
2025-04-15,Est,Sport,29,1887.9,0.4031
2025-04-15,Ouest,Électronique,48,3679.6,0.2431
2025-04-15,Ouest,Vêtements,64,3114.63,0.4554
2025-04-15,Ouest,Alimentation,50,2557.08,0.1921
2025-04-15,Ouest,Maison,39,2508.77,0.3595
2025-04-15,Ouest,Sport,53,2409.49,0.3864
2025-04-15,Île-de-France,Électronique,197,9667.71,0.2176
2025-04-15,Île-de-France,Vêtements,93,7414.76,0.4758
2025-04-15,Île-de-France,Alimentation,94,6012.32,0.1699
2025-04-15,Île-de-France,Maison,77,5510.62,0.3504
2025-04-15,Île-de-France,Sport,68,4771.58,0.3949
2025-04-16,Nord,Électronique,85,5478.39,0.2075
2025-04-16,Nord,Vêtements,68,3339.98,0.4137
2025-04-16,Nord,Alimentation,35,2529.81,0.1775
2025-04-16,Nord,Maison,60,2818.9,0.3438
2025-04-16,Nord,Sport,32,2555.04,0.3846
2025-04-16,Sud,Électronique,101,6934.74,0.2125
2025-04-16,Sud,Vêtements,56,4771.11,0.4423
2025-04-16,Sud,Alimentation,47,3574.97,0.1856
2025-04-16,Sud,Maison,65,4259.29,0.358
2025-04-16,Sud,Sport,39,3216.05,0.3669
2025-04-16,Est,Électronique,81,4585.52,0.2071
2025-04-16,Est,Vêtements,44,3037.96,0.4576
2025-04-16,Est,Alimentation,31,2519.53,0.1911
2025-04-16,Est,Maison,32,2715.42,0.3483
2025-04-16,Est,Sport,25,1928.67,0.3491
2025-04-16,Ouest,Électronique,59,4233.62,0.2457
2025-04-16,Ouest,Vêtements,50,3149.82,0.4422
2025-04-16,Ouest,Alimentation,55,2600.6,0.2023
2025-04-16,Ouest,Maison,39,2698.22,0.3496
2025-04-16,Ouest,Sport,38,1770.58,0.3784
2025-04-16,Île-de-France,Électronique,141,9971.03,0.2255
2025-04-16,Île-de-France,Vêtements,157,7983.84,0.463
2025-04-16,Île-de-France,Alimentation,77,5526.34,0.1866
2025-04-16,Île-de-France,Maison,88,7117.4,0.3753
2025-04-16,Île-de-France,Sport,76,5302.32,0.3632
2025-04-17,Nord,Électronique,63,4979.07,0.2051
2025-04-17,Nord,Vêtements,54,3545.16,0.4104
2025-04-17,Nord,Alimentation,59,3086.03,0.1855
2025-04-17,Nord,Maison,44,2529.48,0.3533
2025-04-17,Nord,Sport,46,2592.92,0.3683
2025-04-17,Sud,Électronique,118,6545.94,0.2305
2025-04-17,Sud,Vêtements,80,4267.33,0.4435
2025-04-17,Sud,Alimentation,48,3696.11,0.1721
2025-04-17,Sud,Maison,78,4031.96,0.3377
2025-04-17,Sud,Sport,59,3665.6,0.3643
2025-04-17,Est,Électronique,54,4233.51,0.2164
2025-04-17,Est,Vêtements,44,2971.63,0.4413
2025-04-17,Est,Alimentation,36,2665.02,0.2172
2025-04-17,Est,Maison,39,2679.81,0.358
2025-04-17,Est,Sport,36,2228.38,0.4129
2025-04-17,Ouest,Électronique,73,5016.48,0.2447
2025-04-17,Ouest,Vêtements,39,3207.54,0.4209
2025-04-17,Ouest,Alimentation,36,2638.03,0.1912
2025-04-17,Ouest,Maison,57,2847.93,0.3262
2025-04-17,Ouest,Sport,28,2136.69,0.3975
2025-04-17,Île-de-France,Électronique,146,10111.52,0.2512
2025-04-17,Île-de-France,Vêtements,128,6461.51,0.4393
2025-04-17,Île-de-France,Alimentation,111,5830.41,0.1646
2025-04-17,Île-de-France,Maison,101,6269.23,0.3544
2025-04-17,Île-de-France,Sport,100,5382.85,0.3726
2025-04-18,Nord,Électronique,97,5232.74,0.2402
2025-04-18,Nord,Vêtements,73,3694.45,0.4453
2025-04-18,Nord,Alimentation,45,3232.56,0.1985
2025-04-18,Nord,Maison,45,3436.81,0.3426
2025-04-18,Nord,Sport,44,3023.11,0.3849
2025-04-18,Sud,Électronique,68,5775.36,0.2026
2025-04-18,Sud,Vêtements,72,4246.13,0.4529
2025-04-18,Sud,Alimentation,66,3876.9,0.1782
2025-04-18,Sud,Maison,85,4124.66,0.3453
2025-04-18,Sud,Sport,66,3140.88,0.4401
2025-04-18,Est,Électronique,81,4127.5,0.2049
2025-04-18,Est,Vêtements,49,3577.15,0.4403
2025-04-18,Est,Alimentation,39,1983.05,0.1968
2025-04-18,Est,Maison,31,2595.38,0.3196
2025-04-18,Est,Sport,27,2034.96,0.3534
2025-04-18,Ouest,Électronique,62,4165.95,0.2111
2025-04-18,Ouest,Vêtements,64,3277.46,0.4628
2025-04-18,Ouest,Alimentation,36,2726.42,0.1795
2025-04-18,Ouest,Maison,50,3221.1,0.3402
2025-04-18,Ouest,Sport,34,2104.23,0.3644
2025-04-18,Île-de-France,Électronique,151,10287.55,0.22
2025-04-18,Île-de-France,Vêtements,116,6179.32,0.4396
2025-04-18,Île-de-France,Alimentation,98,6021.83,0.1886
2025-04-18,Île-de-France,Maison,152,7204.77,0.3588
2025-04-18,Île-de-France,Sport,74,5410.2,0.3631
2025-04-19,Nord,Électronique,44,3430.29,0.2382
2025-04-19,Nord,Vêtements,36,2781.08,0.4461
2025-04-19,Nord,Alimentation,27,2133.45,0.1998
2025-04-19,Nord,Maison,27,2371.22,0.3714
2025-04-19,Nord,Sport,23,1943.29,0.3894
2025-04-19,Sud,Électronique,96,5137.55,0.2121
2025-04-19,Sud,Vêtements,47,3526.24,0.464
2025-04-19,Sud,Alimentation,38,2581.88,0.2022
2025-04-19,Sud,Maison,59,3172.85,0.3895
2025-04-19,Sud,Sport,29,2172.89,0.3556
2025-04-19,Est,Électronique,39,2981.99,0.2234
2025-04-19,Est,Vêtements,48,2404.31,0.4263
2025-04-19,Est,Alimentation,38,1840.97,0.2133
2025-04-19,Est,Maison,26,2014.06,0.3453
2025-04-19,Est,Sport,29,1415.67,0.3968
2025-04-19,Ouest,Électronique,66,3293.46,0.2303
2025-04-19,Ouest,Vêtements,34,2196.51,0.4636
2025-04-19,Ouest,Alimentation,20,1678.63,0.1564
2025-04-19,Ouest,Maison,42,2031.88,0.3128
2025-04-19,Ouest,Sport,36,1709.4,0.4107
2025-04-19,Île-de-France,Électronique,125,7853.32,0.2422
2025-04-19,Île-de-France,Vêtements,80,5571.12,0.4278
2025-04-19,Île-de-France,Alimentation,46,3925.4,0.2076
2025-04-19,Île-de-France,Maison,82,4813.44,0.3632
2025-04-19,Île-de-France,Sport,78,3592.16,0.4113
2025-04-20,Nord,Électronique,68,3405.02,0.2346
2025-04-20,Nord,Vêtements,56,2671.19,0.4193
2025-04-20,Nord,Alimentation,38,2186.92,0.1999
2025-04-20,Nord,Maison,37,2622.16,0.3622
2025-04-20,Nord,Sport,23,1856.34,0.3766
2025-04-20,Sud,Électronique,50,4254.02,0.2282
2025-04-20,Sud,Vêtements,43,3375.86,0.4696
2025-04-20,Sud,Alimentation,41,2950.15,0.177
2025-04-20,Sud,Maison,53,2828.43,0.3814
2025-04-20,Sud,Sport,41,2251.76,0.3743
2025-04-20,Est,Électronique,63,3627.18,0.2304
2025-04-20,Est,Vêtements,25,1888.7,0.4623
2025-04-20,Est,Alimentation,23,1794.77,0.1659
2025-04-20,Est,Maison,45,2126.31,0.3512
2025-04-20,Est,Sport,19,1453.86,0.3656
2025-04-20,Ouest,Électronique,54,3055.71,0.2215
2025-04-20,Ouest,Vêtements,40,2431.47,0.4501
2025-04-20,Ouest,Alimentation,33,1918.39,0.1555
2025-04-20,Ouest,Maison,26,1944.7,0.3994
2025-04-20,Ouest,Sport,20,1563.75,0.3743
2025-04-20,Île-de-France,Électronique,107,6776.18,0.2337
2025-04-20,Île-de-France,Vêtements,64,4740.84,0.4557
2025-04-20,Île-de-France,Alimentation,65,4432.16,0.1868
2025-04-20,Île-de-France,Maison,97,5447.87,0.3738
2025-04-20,Île-de-France,Sport,49,3894.64,0.4038
2025-04-21,Nord,Électronique,103,5302.34,0.2452
2025-04-21,Nord,Vêtements,42,3537.63,0.4637
2025-04-21,Nord,Alimentation,32,2633.5,0.1741
2025-04-21,Nord,Maison,69,3399.7,0.3627
2025-04-21,Nord,Sport,40,2569.17,0.3992
2025-04-21,Sud,Électronique,124,6285.11,0.2326
2025-04-21,Sud,Vêtements,64,5190.71,0.4564
2025-04-21,Sud,Alimentation,48,3770.29,0.1667
2025-04-21,Sud,Maison,65,4394.93,0.3577
2025-04-21,Sud,Sport,44,3192.81,0.4035
2025-04-21,Est,Électronique,67,4509.72,0.2358
2025-04-21,Est,Vêtements,69,3418.64,0.4775
2025-04-21,Est,Alimentation,33,2349.17,0.2213
2025-04-21,Est,Maison,52,3029.27,0.3573
2025-04-21,Est,Sport,24,1870.76,0.3482
2025-04-21,Ouest,Électronique,47,4028.43,0.2146
2025-04-21,Ouest,Vêtements,41,2945.89,0.4497
2025-04-21,Ouest,Alimentation,36,2560.33,0.2144
2025-04-21,Ouest,Maison,53,2778.25,0.3281
2025-04-21,Ouest,Sport,38,2442.93,0.3393
2025-04-21,Île-de-France,Électronique,170,9838.34,0.2718
2025-04-21,Île-de-France,Vêtements,127,6759.76,0.4376
2025-04-21,Île-de-France,Alimentation,81,5991.37,0.1913
2025-04-21,Île-de-France,Maison,76,5608.41,0.3705
2025-04-21,Île-de-France,Sport,57,4694.66,0.3824
2025-04-22,Nord,Électronique,76,5042.17,0.2033
2025-04-22,Nord,Vêtements,50,3630.73,0.4635
2025-04-22,Nord,Alimentation,35,2874.04,0.1624
2025-04-22,Nord,Maison,57,3043.9,0.3484
2025-04-22,Nord,Sport,36,2215.96,0.3719
2025-04-22,Sud,Électronique,114,5550.51,0.1972
2025-04-22,Sud,Vêtements,64,4524.38,0.464
2025-04-22,Sud,Alimentation,39,3087.44,0.2116
2025-04-22,Sud,Maison,74,4034.07,0.3388
2025-04-22,Sud,Sport,52,3143.71,0.3927
2025-04-22,Est,Électronique,94,4773.91,0.2048
2025-04-22,Est,Vêtements,72,3469.66,0.4294
2025-04-22,Est,Alimentation,31,2051.45,0.1695
2025-04-22,Est,Maison,60,3023.58,0.3505
2025-04-22,Est,Sport,25,2069.83,0.3647
2025-04-22,Ouest,Électronique,56,4548.32,0.2426
2025-04-22,Ouest,Vêtements,58,3040.4,0.4671
2025-04-22,Ouest,Alimentation,33,2352.58,0.1652
2025-04-22,Ouest,Maison,62,3285.01,0.3803
2025-04-22,Ouest,Sport,34,2183.07,0.4079
2025-04-22,Île-de-France,Électronique,137,11066.92,0.2006
2025-04-22,Île-de-France,Vêtements,88,7211.37,0.438
2025-04-22,Île-de-France,Alimentation,67,4850.72,0.1679
2025-04-22,Île-de-France,Maison,73,5980.79,0.3222
2025-04-22,Île-de-France,Sport,78,4569.64,0.3838
2025-04-23,Nord,Électronique,68,4904.81,0.2661
2025-04-23,Nord,Vêtements,42,3565.78,0.4821
2025-04-23,Nord,Alimentation,51,2671.11,0.1588
2025-04-23,Nord,Maison,64,3056.97,0.3147
2025-04-23,Nord,Sport,43,2514.9,0.3676
2025-04-23,Sud,Électronique,70,5479.41,0.2331
2025-04-23,Sud,Vêtements,59,4966.21,0.4455
2025-04-23,Sud,Alimentation,53,3949.37,0.1715
2025-04-23,Sud,Maison,97,4522.51,0.3632
2025-04-23,Sud,Sport,53,3434.35,0.3741
2025-04-23,Est,Électronique,80,3733.98,0.2036
2025-04-23,Est,Vêtements,47,2892.82,0.4447
2025-04-23,Est,Alimentation,29,2321.52,0.2161
2025-04-23,Est,Maison,44,2589.62,0.3227
2025-04-23,Est,Sport,45,2256.69,0.4134
2025-04-23,Ouest,Électronique,96,4369.31,0.2489
2025-04-23,Ouest,Vêtements,69,3327.02,0.3981
2025-04-23,Ouest,Alimentation,32,2180.56,0.2046
2025-04-23,Ouest,Maison,47,2735.22,0.3492
2025-04-23,Ouest,Sport,27,2234.33,0.3585
2025-04-23,Île-de-France,Électronique,113,9070.42,0.2388
2025-04-23,Île-de-France,Vêtements,106,6824.92,0.4757
2025-04-23,Île-de-France,Alimentation,61,5194.05,0.1598
2025-04-23,Île-de-France,Maison,111,6244.86,0.3528
2025-04-23,Île-de-France,Sport,67,4944.18,0.3976
2025-04-24,Nord,Électronique,57,4725.88,0.233
2025-04-24,Nord,Vêtements,54,3341.48,0.4512
2025-04-24,Nord,Alimentation,34,2495.57,0.203
2025-04-24,Nord,Maison,46,3316.14,0.3583
2025-04-24,Nord,Sport,34,2180.69,0.3817
2025-04-24,Sud,Électronique,77,6335.66,0.2166
2025-04-24,Sud,Vêtements,61,4516.13,0.443
2025-04-24,Sud,Alimentation,47,3510.51,0.1887
2025-04-24,Sud,Maison,79,3715.99,0.3506
2025-04-24,Sud,Sport,53,2988.69,0.3663
2025-04-24,Est,Électronique,53,4514.66,0.2398
2025-04-24,Est,Vêtements,44,3094.12,0.4466
2025-04-24,Est,Alimentation,38,2800.97,0.1788
2025-04-24,Est,Maison,38,2814.6,0.3362
2025-04-24,Est,Sport,27,2292.22,0.3999
2025-04-24,Ouest,Électronique,55,4337.55,0.2255
2025-04-24,Ouest,Vêtements,53,3305.15,0.4182
2025-04-24,Ouest,Alimentation,28,2291.37,0.1587
2025-04-24,Ouest,Maison,40,2911.38,0.3813
2025-04-24,Ouest,Sport,33,2232.75,0.3838
2025-04-24,Île-de-France,Électronique,175,10372.47,0.2211
2025-04-24,Île-de-France,Vêtements,112,6958.34,0.4481
2025-04-24,Île-de-France,Alimentation,95,5709.55,0.2235
2025-04-24,Île-de-France,Maison,87,6905.31,0.3544
2025-04-24,Île-de-France,Sport,67,4510.0,0.3558
2025-04-25,Nord,Électronique,71,5085.91,0.1885
2025-04-25,Nord,Vêtements,43,3683.91,0.4496
2025-04-25,Nord,Alimentation,53,3118.24,0.1849
2025-04-25,Nord,Maison,45,3190.08,0.36
2025-04-25,Nord,Sport,39,2339.47,0.4057
2025-04-25,Sud,Électronique,138,6777.61,0.2178
2025-04-25,Sud,Vêtements,72,4911.33,0.4715
2025-04-25,Sud,Alimentation,50,3562.69,0.193
2025-04-25,Sud,Maison,88,4450.36,0.3639
2025-04-25,Sud,Sport,63,3394.19,0.4111
2025-04-25,Est,Électronique,55,4396.68,0.213
2025-04-25,Est,Vêtements,36,2962.8,0.4436
2025-04-25,Est,Alimentation,41,2566.55,0.1624
2025-04-25,Est,Maison,36,2612.6,0.338
2025-04-25,Est,Sport,42,2276.35,0.3471
2025-04-25,Ouest,Électronique,76,4728.93,0.1617
2025-04-25,Ouest,Vêtements,43,3154.48,0.4221
2025-04-25,Ouest,Alimentation,51,2456.89,0.165
2025-04-25,Ouest,Maison,52,2788.2,0.3384
2025-04-25,Ouest,Sport,37,2119.56,0.3657
2025-04-25,Île-de-France,Électronique,131,9502.31,0.2072
2025-04-25,Île-de-France,Vêtements,139,6637.69,0.4396
2025-04-25,Île-de-France,Alimentation,129,6152.22,0.18
2025-04-25,Île-de-France,Maison,106,7346.0,0.3617
2025-04-25,Île-de-France,Sport,67,4835.79,0.3696
2025-04-26,Nord,Électronique,47,3611.42,0.2037
2025-04-26,Nord,Vêtements,46,3249.08,0.4193
2025-04-26,Nord,Alimentation,30,2143.07,0.2024
2025-04-26,Nord,Maison,44,2222.82,0.361
2025-04-26,Nord,Sport,28,1790.47,0.3751
2025-04-26,Sud,Électronique,80,5488.14,0.1609
2025-04-26,Sud,Vêtements,58,3641.21,0.474
2025-04-26,Sud,Alimentation,37,2350.36,0.2002
2025-04-26,Sud,Maison,47,2585.66,0.3298
2025-04-26,Sud,Sport,34,2312.14,0.3635
2025-04-26,Est,Électronique,50,3394.5,0.2228
2025-04-26,Est,Vêtements,40,2236.41,0.4703
2025-04-26,Est,Alimentation,39,1893.31,0.1683
2025-04-26,Est,Maison,42,2247.92,0.3771
2025-04-26,Est,Sport,28,1706.62,0.4008
2025-04-26,Ouest,Électronique,56,3702.09,0.2187
2025-04-26,Ouest,Vêtements,42,2147.56,0.4856
2025-04-26,Ouest,Alimentation,32,1920.84,0.1817
2025-04-26,Ouest,Maison,42,2303.38,0.3794
2025-04-26,Ouest,Sport,27,1611.86,0.4285
2025-04-26,Île-de-France,Électronique,101,7638.79,0.2405
2025-04-26,Île-de-France,Vêtements,93,5516.15,0.4476
2025-04-26,Île-de-France,Alimentation,92,4450.63,0.1811
2025-04-26,Île-de-France,Maison,94,5222.86,0.2813
2025-04-26,Île-de-France,Sport,67,3135.67,0.344
2025-04-27,Nord,Électronique,47,3418.09,0.1645
2025-04-27,Nord,Vêtements,49,2945.19,0.451
2025-04-27,Nord,Alimentation,45,2419.96,0.142
2025-04-27,Nord,Maison,44,2740.48,0.3317
2025-04-27,Nord,Sport,37,1923.82,0.3958
2025-04-27,Sud,Électronique,73,5208.19,0.2185
2025-04-27,Sud,Vêtements,71,3383.79,0.4598
2025-04-27,Sud,Alimentation,49,2705.55,0.1639
2025-04-27,Sud,Maison,48,3289.81,0.3581
2025-04-27,Sud,Sport,52,2643.37,0.3592
2025-04-27,Est,Électronique,51,3390.15,0.2416
2025-04-27,Est,Vêtements,36,2408.0,0.437
2025-04-27,Est,Alimentation,29,1866.06,0.209
2025-04-27,Est,Maison,42,2364.86,0.3596
2025-04-27,Est,Sport,26,1495.92,0.3632
2025-04-27,Ouest,Électronique,41,3189.57,0.2284
2025-04-27,Ouest,Vêtements,34,1947.47,0.4596
2025-04-27,Ouest,Alimentation,25,1612.78,0.1829
2025-04-27,Ouest,Maison,30,2286.44,0.3778
2025-04-27,Ouest,Sport,33,1796.5,0.3917
2025-04-27,Île-de-France,Électronique,99,7344.67,0.2237
2025-04-27,Île-de-France,Vêtements,65,5538.46,0.4869
2025-04-27,Île-de-France,Alimentation,81,4069.04,0.1518
2025-04-27,Île-de-France,Maison,109,4942.27,0.3328
2025-04-27,Île-de-France,Sport,60,3758.67,0.3967
2025-04-28,Nord,Électronique,57,4712.58,0.2127
2025-04-28,Nord,Vêtements,69,3322.4,0.475
2025-04-28,Nord,Alimentation,34,2649.18,0.1689
2025-04-28,Nord,Maison,40,3236.06,0.3863
2025-04-28,Nord,Sport,33,2480.34,0.3538
2025-04-28,Sud,Électronique,89,6070.13,0.2076
2025-04-28,Sud,Vêtements,61,4281.43,0.4047
2025-04-28,Sud,Alimentation,65,3289.99,0.1745
2025-04-28,Sud,Maison,44,3547.61,0.3522
2025-04-28,Sud,Sport,37,2967.03,0.4003
2025-04-28,Est,Électronique,54,3788.7,0.2224
2025-04-28,Est,Vêtements,49,2861.76,0.455
2025-04-28,Est,Alimentation,49,2622.03,0.1508
2025-04-28,Est,Maison,42,2620.89,0.3736
2025-04-28,Est,Sport,36,2374.7,0.376
2025-04-28,Ouest,Électronique,97,4492.39,0.1926
2025-04-28,Ouest,Vêtements,57,3393.9,0.4194
2025-04-28,Ouest,Alimentation,28,2394.64,0.2108
2025-04-28,Ouest,Maison,36,2694.09,0.3727
2025-04-28,Ouest,Sport,23,1980.64,0.3627
2025-04-28,Île-de-France,Électronique,143,10323.73,0.205
2025-04-28,Île-de-France,Vêtements,133,6778.22,0.4126
2025-04-28,Île-de-France,Alimentation,122,5912.17,0.1893
2025-04-28,Île-de-France,Maison,81,5515.39,0.3286
2025-04-28,Île-de-France,Sport,70,5001.74,0.3541
2025-04-29,Nord,Électronique,60,4585.1,0.2061
2025-04-29,Nord,Vêtements,47,3535.12,0.4279
2025-04-29,Nord,Alimentation,63,3234.53,0.2221
2025-04-29,Nord,Maison,72,3323.84,0.325
2025-04-29,Nord,Sport,39,2447.79,0.3977
2025-04-29,Sud,Électronique,91,6436.39,0.2128
2025-04-29,Sud,Vêtements,85,5172.74,0.4242
2025-04-29,Sud,Alimentation,47,2913.41,0.1696
2025-04-29,Sud,Maison,81,3794.85,0.3454
2025-04-29,Sud,Sport,36,2946.72,0.3658
2025-04-29,Est,Électronique,74,4357.9,0.2223
2025-04-29,Est,Vêtements,49,3374.64,0.436
2025-04-29,Est,Alimentation,42,2886.79,0.1987
2025-04-29,Est,Maison,34,2857.27,0.373
2025-04-29,Est,Sport,44,2082.22,0.3921
2025-04-29,Ouest,Électronique,93,4409.18,0.2067
2025-04-29,Ouest,Vêtements,44,2898.44,0.4595
2025-04-29,Ouest,Alimentation,30,2450.75,0.2063
2025-04-29,Ouest,Maison,44,2991.99,0.3403
2025-04-29,Ouest,Sport,41,2131.48,0.375
2025-04-29,Île-de-France,Électronique,184,10034.01,0.2403
2025-04-29,Île-de-France,Vêtements,131,6448.07,0.4498
2025-04-29,Île-de-France,Alimentation,93,5558.95,0.1977
2025-04-29,Île-de-France,Maison,106,6236.37,0.3612
2025-04-29,Île-de-France,Sport,75,5087.08,0.3467
2025-04-30,Nord,Électronique,65,5247.53,0.2456
2025-04-30,Nord,Vêtements,46,3356.52,0.4377
2025-04-30,Nord,Alimentation,63,2925.28,0.1741
2025-04-30,Nord,Maison,40,3060.14,0.3421
2025-04-30,Nord,Sport,29,2226.7,0.3803
2025-04-30,Sud,Électronique,111,6234.83,0.253
2025-04-30,Sud,Vêtements,98,4642.38,0.4527
2025-04-30,Sud,Alimentation,46,3262.27,0.1602
2025-04-30,Sud,Maison,67,3597.26,0.3618
2025-04-30,Sud,Sport,37,3091.01,0.3815
2025-04-30,Est,Électronique,81,4082.98,0.2435
2025-04-30,Est,Vêtements,42,2651.14,0.4754
2025-04-30,Est,Alimentation,53,2532.0,0.1777
2025-04-30,Est,Maison,34,2793.97,0.3253
2025-04-30,Est,Sport,45,2119.24,0.3963
2025-04-30,Ouest,Électronique,72,4722.03,0.2156
2025-04-30,Ouest,Vêtements,64,2958.89,0.4685
2025-04-30,Ouest,Alimentation,33,2803.87,0.1856
2025-04-30,Ouest,Maison,42,2922.22,0.3735
2025-04-30,Ouest,Sport,27,2247.79,0.3926
2025-04-30,Île-de-France,Électronique,181,9341.53,0.2289
2025-04-30,Île-de-France,Vêtements,100,6270.09,0.4338
2025-04-30,Île-de-France,Alimentation,106,5045.14,0.2206
2025-04-30,Île-de-France,Maison,79,6269.55,0.3577
2025-04-30,Île-de-France,Sport,71,5104.68,0.361
2025-05-01,Nord,Électronique,99,4932.14,0.2322
2025-05-01,Nord,Vêtements,64,3486.91,0.467
2025-05-01,Nord,Alimentation,45,2609.57,0.1791
2025-05-01,Nord,Maison,45,2856.91,0.3348
2025-05-01,Nord,Sport,34,2787.56,0.3688
2025-05-01,Sud,Électronique,73,6256.64,0.2291
2025-05-01,Sud,Vêtements,65,4746.83,0.4402
2025-05-01,Sud,Alimentation,58,3854.43,0.1595
2025-05-01,Sud,Maison,51,3812.21,0.3411
2025-05-01,Sud,Sport,48,3145.21,0.4165
2025-05-01,Est,Électronique,51,4105.73,0.1946
2025-05-01,Est,Vêtements,36,3099.09,0.4682
2025-05-01,Est,Alimentation,34,2207.51,0.1745
2025-05-01,Est,Maison,32,2581.11,0.3588
2025-05-01,Est,Sport,50,2363.1,0.3887
2025-05-01,Ouest,Électronique,58,4563.15,0.2044
2025-05-01,Ouest,Vêtements,62,3297.09,0.4651
2025-05-01,Ouest,Alimentation,52,2609.2,0.1762
2025-05-01,Ouest,Maison,47,2960.54,0.3888
2025-05-01,Ouest,Sport,29,2356.29,0.3783
2025-05-01,Île-de-France,Électronique,194,9593.22,0.2406
2025-05-01,Île-de-France,Vêtements,92,6031.39,0.4523
2025-05-01,Île-de-France,Alimentation,70,5881.75,0.1738
2025-05-01,Île-de-France,Maison,83,5944.49,0.347
2025-05-01,Île-de-France,Sport,83,5305.18,0.3959
